Timestamp,Email Address,Score,Name,PRN,Roll Number,"Attended the Components(CCA,LCA)",cca_1_10_marks,cca_2_5_marks,cca_3_mid_term_15_marks,lca_1_practical_performance,lca_2_active_learning_project,lca_3_end_term_practical_oral,co1,co2,co3,co4,Panel,Overall Score,avg_cca,avg_lca,avg_co
03/24/2025 17:03:00,vihaan.kumar@example.com,54.83,Vihaan Kumar,1032233476,35,Present,8,3,13,9,9,10,0.799073419486196,0.52269726463837,0.550038740998604,0.0971646819659655,E,10.5,8.0,9.333333333333334,0.49224352677228383
03/24/2025 17:03:00,pooja.kumar@example.com,84.93,Pooja Kumar,1032233690,19,Present,9,5,12,9,8,9,0.13233055612009137,0.6769996053657859,0.6750466222899199,0.9791033942522733,J,10.25,8.666666666666666,8.666666666666666,0.6158700445070175
03/24/2025 17:03:00,anaya.verma@example.com,62.72,Anaya Verma,1032233727,100,Present,8,3,15,7,10,8,0.7119529880655504,0.4932434959334473,0.8573278235335529,0.10447298581593623,L,10.55,8.666666666666666,8.333333333333334,0.5417493233371217
03/24/2025 17:03:00,soham.kumar@example.com,64.17,Soham Kumar,1032233589,9,Absent,8,4,15,7,8,9,0.4492958208962545,0.28710911092756974,0.10463780692762559,0.7635020847203663,E,10.55,9.0,8.0,0.40113620586795407
03/24/2025 17:03:00,rakesh.singh@example.com,77.38,Rakesh Singh,1032233827,70,Absent,7,4,13,9,7,7,0.5107920304988839,0.5567687198974907,0.411255187910329,0.4603372316027352,E,9.5,8.0,7.666666666666667,0.4847882924773597
03/24/2025 17:03:00,riya.verma@example.com,90.76,Riya Verma,1032233604,34,Present,9,4,12,10,9,7,0.11601738712300314,0.6729178242869764,0.43244735960521374,0.8167675731295833,L,10.05,8.333333333333334,8.666666666666666,0.5095375360361941
03/24/2025 17:03:00,sakshi.verma@example.com,62.69,Sakshi Verma,1032233644,53,Present,8,4,14,7,8,7,0.1962872001430761,0.20505509341883577,0.6457595715306877,0.8460034233973969,E,9.85,8.666666666666666,7.333333333333333,0.47327632212249915
03/24/2025 17:03:00,pooja.patel@example.com,85.82,Pooja Patel,1032233207,89,Absent,9,3,12,9,10,7,0.4721978386181753,0.7269538687331,0.9993299214930856,0.9902656397289281,E,9.95,8.0,8.666666666666666,0.7971868171433223
03/24/2025 17:03:00,priya.sharma@example.com,56.49,Priya Sharma,1032233648,42,Present,9,5,12,9,8,7,0.7443368428217001,0.7395864896782488,0.24761888719890568,0.8335396315437738,J,9.85,8.666666666666666,8.0,0.641270462810657
03/24/2025 17:03:00,vivaan.singh@example.com,92.24,Vivaan Singh,1032233546,3,Present,10,3,13,9,9,9,0.40510212704712056,0.9619939098668226,0.08142768870693551,0.43584036887272604,J,10.7,8.666666666666666,9.0,0.47109102362340116
03/24/2025 17:03:00,krishna.sharma@example.com,77.56,Krishna Sharma,1032233615,59,Present,8,5,11,8,9,10,0.5558404876834986,0.40515620708616484,0.21057919050494334,0.5929884887825099,J,9.95,8.0,9.0,0.44114109351427916
03/24/2025 17:03:00,rahul.sharma@example.com,78.61,Rahul Sharma,1032233816,78,Absent,8,5,11,10,8,7,0.7559179146251376,0.6448385960201964,0.2344488488080395,0.7316079443685239,E,9.5,8.0,8.333333333333334,0.5917033259554743
03/24/2025 17:03:00,aryan.sharma@example.com,76.74,Aryan Sharma,1032233365,55,Present,8,4,10,9,10,9,0.25689780604456325,0.17520236292404,0.6906680154387221,0.8427872461139291,K,9.65,7.333333333333333,9.333333333333334,0.4913888576303136
03/24/2025 17:03:00,yash.kumar@example.com,60.62,Yash Kumar,1032233218,27,Present,9,4,14,8,7,7,0.4815394476965744,0.5313917931384378,0.30274757047123246,0.4946180151100322,K,10.05,9.0,7.333333333333333,0.4525742066040692
03/24/2025 17:03:00,sai.sharma@example.com,56.55,Sai Sharma,1032233134,59,Absent,9,4,10,9,9,9,0.1319829980124072,0.95583082968299,0.8003606536565963,0.6679730608221848,J,9.7,7.666666666666667,9.0,0.6390368855435447
03/24/2025 17:03:00,aryan.patel@example.com,76.44,Aryan Patel,1032233515,42,Absent,8,5,13,8,8,7,0.538194371684403,0.7921691362279645,0.4947572395858043,0.2999739081545325,L,9.8,8.666666666666666,7.666666666666667,0.5312736639131761
03/24/2025 17:03:00,lakshay.sharma@example.com,59.19,Lakshay Sharma,1032233292,96,Absent,7,3,15,9,8,7,0.16037423516667204,0.6475855888018073,0.9294257450265141,0.15361855350435116,J,10.15,8.333333333333334,8.0,0.47275103062483614
03/24/2025 17:03:00,lakshay.kumar@example.com,66.46,Lakshay Kumar,1032233581,72,Absent,9,5,10,8,9,9,0.18001804505080676,0.4336060334095351,0.806899347919689,0.2939227289715046,K,9.65,8.0,8.666666666666666,0.42861153883788383
03/24/2025 17:03:00,gauri.sharma@example.com,51.84,Gauri Sharma,1032233283,32,Present,7,3,12,9,9,8,0.25391292467002813,0.6199662914628339,0.5356147818743319,0.06022036444523626,K,9.6,7.333333333333333,8.666666666666666,0.3674285906131075
03/24/2025 17:03:00,arnav.sharma@example.com,63.42,Arnav Sharma,1032233636,54,Absent,9,4,10,7,7,8,0.08148997730927654,0.6430129801847662,0.46512359914777957,0.970977191589147,L,8.9,7.666666666666667,7.333333333333333,0.5401509370577423
03/24/2025 17:03:00,lakshay.verma@example.com,80.42,Lakshay Verma,1032233209,14,Absent,7,4,15,10,7,8,0.6785314107300647,0.010073661993231453,0.4810187798004618,0.4144479350354795,J,10.45,8.666666666666666,8.333333333333334,0.39601794688980935
03/24/2025 17:03:00,nidhi.kumar@example.com,64.74,Nidhi Kumar,1032233406,9,Present,9,4,13,7,10,9,0.1067138599937687,0.92320883587219,0.8050112990817236,0.23008590842000187,L,10.45,8.666666666666666,8.666666666666666,0.516254975841921
03/24/2025 17:03:00,aryan.patel@example.com,89.43,Aryan Patel,1032233881,50,Present,7,3,13,9,8,10,0.2559807588429972,0.032018053319450956,0.29671745157904095,0.5846220089133536,L,10.15,7.666666666666667,9.0,0.2923345681637107
03/24/2025 17:03:00,devansh.reddy@example.com,94.69,Devansh Reddy,1032233555,4,Absent,10,5,14,7,9,10,0.42084338838666824,0.9692554637196809,0.056080169263670876,0.5914301588990106,K,11.1,9.666666666666666,8.666666666666666,0.5094022950672576
03/24/2025 17:03:00,vihaan.verma@example.com,95.81,Vihaan Verma,1032233517,60,Absent,8,5,15,9,9,7,0.858309440507048,0.4807409124097226,0.0029627205603968143,0.2428014998262752,J,10.7,9.333333333333334,8.333333333333334,0.39620364332586067
03/24/2025 17:03:00,devansh.kumar@example.com,55.85,Devansh Kumar,1032233263,22,Present,7,3,12,7,8,7,0.32376897566796614,0.9659944945574624,0.9117732818386994,0.9491705051076303,K,8.95,7.333333333333333,7.333333333333333,0.7876768142929397
03/24/2025 17:03:00,sai.sharma@example.com,55.39,Sai Sharma,1032233352,15,Present,8,5,12,9,7,9,0.8257584576169683,0.3516477341139044,0.9058764220962006,0.9816845059370488,E,9.9,8.333333333333334,8.333333333333334,0.7662417799410305
03/24/2025 17:03:00,vivaan.reddy@example.com,96.35,Vivaan Reddy,1032233288,20,Absent,9,5,10,8,9,8,0.3500713122749529,0.2605559659864489,0.5469162927822213,0.18715219259893,L,9.45,8.0,8.333333333333334,0.33617394091063824
03/24/2025 17:03:00,diya.verma@example.com,96.05,Diya Verma,1032233556,85,Absent,9,3,11,9,8,10,0.032624221406380216,0.9458311711158697,0.9257406324414192,0.16265385376212105,E,9.95,7.666666666666667,9.0,0.5167124696814476
03/24/2025 17:03:00,gauri.reddy@example.com,54.64,Gauri Reddy,1032233980,52,Absent,9,4,13,8,10,9,0.40774024692971944,0.8310363132726856,0.661000298820853,0.3947875091707139,L,10.6,8.666666666666666,9.0,0.573641092048493
03/24/2025 17:03:00,ishaan.reddy@example.com,65.57,Ishaan Reddy,1032233603,89,Absent,9,5,14,8,7,7,0.744170997182819,0.8970473882101909,0.926158330525868,0.378849611922189,E,10.15,9.333333333333334,7.333333333333333,0.7365565819602667
03/24/2025 17:03:00,arnav.reddy@example.com,53.62,Arnav Reddy,1032233325,43,Absent,10,4,11,8,8,10,0.17356068007281888,0.9128388581939751,0.09255544586102826,0.7216883912281636,E,10.1,8.333333333333334,8.666666666666666,0.4751608438389965
03/24/2025 17:03:00,rohan.reddy@example.com,65.81,Rohan Reddy,1032233526,57,Present,9,3,15,10,10,8,0.14049731486080164,0.3893868546676922,0.41155574654502736,0.15875791511208337,L,11.2,9.0,9.333333333333334,0.2750494577964011
03/24/2025 17:03:00,arjun.patel@example.com,57.35,Arjun Patel,1032233909,12,Present,7,3,11,10,9,7,0.922681434006612,0.0026681680092862647,0.8938085432166306,0.8838293234754855,K,9.25,7.0,8.666666666666666,0.6757468671770036
03/24/2025 17:03:00,arnav.patel@example.com,69.04,Arnav Patel,1032233832,12,Absent,9,4,13,7,7,7,0.3169636536980016,0.7042842698792755,0.2528089112983155,0.7587735622539384,J,9.6,8.666666666666666,7.0,0.5082075992823827
03/24/2025 17:03:00,arnav.verma@example.com,71.83,Arnav Verma,1032233615,51,Absent,8,5,15,10,7,9,0.5611197417877434,0.30022545424765834,0.4002347536376546,0.6898887322384035,L,10.95,9.333333333333334,8.666666666666666,0.487867170477865
03/24/2025 17:03:00,vihaan.verma@example.com,59.38,Vihaan Verma,1032233645,77,Absent,9,5,14,9,10,10,0.906097449643783,0.13072651656727463,0.5713639696691571,0.25372919945711747,K,11.35,9.333333333333334,9.666666666666666,0.465479283834333
03/24/2025 17:03:00,anaya.kumar@example.com,86.09,Anaya Kumar,1032233701,8,Present,7,3,13,8,10,10,0.8013722498754592,0.07023730586948107,0.6889557901711698,0.1749460136910298,K,10.3,7.666666666666667,9.333333333333334,0.43387783990178497
03/24/2025 17:03:00,aarav.reddy@example.com,65.8,Aarav Reddy,1032233402,44,Present,10,4,11,10,10,7,0.5963854184032292,0.835692587192692,0.7550806621216796,0.7529428876836373,L,10.1,8.333333333333334,9.0,0.7350253888503095
03/24/2025 17:03:00,aarav.verma@example.com,60.42,Aarav Verma,1032233725,43,Present,7,3,12,10,8,10,0.5178453121869052,0.8907455918497214,0.5881051982419979,0.9175179685495706,L,10.0,7.333333333333333,9.333333333333334,0.7285535177070488
03/24/2025 17:03:00,raj.verma@example.com,51.01,Raj Verma,1032233646,38,Absent,10,3,10,9,10,8,0.5465224578324176,0.505965563020003,0.22235301921031447,0.544786654030205,E,9.749999999999998,7.666666666666667,9.0,0.45490692352323503
03/24/2025 17:03:00,rohan.singh@example.com,67.79,Rohan Singh,1032233432,38,Present,9,3,10,10,10,7,0.14058483124889698,0.8696902012595454,0.6758918887082934,0.9936354484929419,E,9.5,7.333333333333333,9.0,0.6699505924274194
03/24/2025 17:03:00,neha.singh@example.com,63.38,Neha Singh,1032233110,73,Present,7,3,14,9,8,9,0.0920974277905231,0.24067274984528686,0.8771586042661392,0.3952540997689177,J,10.25,8.0,8.666666666666666,0.40129572041771666
03/24/2025 17:03:00,krishna.singh@example.com,70.43,Krishna Singh,1032233949,69,Present,9,4,10,10,10,10,0.46630298998189756,0.8606518873876169,0.5218232249499523,0.19347584941436813,L,10.2,7.666666666666667,10.0,0.5105634879334587
03/24/2025 17:03:00,aryan.sharma@example.com,50.58,Aryan Sharma,1032233508,65,Absent,8,4,14,7,9,10,0.8920301154097809,0.03106165642303349,0.8953962676434433,0.05052022667233469,J,10.6,8.666666666666666,8.666666666666666,0.4672520665371481
03/24/2025 17:03:00,raj.reddy@example.com,76.83,Raj Reddy,1032233263,93,Present,7,5,14,10,9,9,0.6658493646001281,0.07167937967533466,0.7062129859650655,0.03397132133295089,J,10.750000000000002,8.666666666666666,9.333333333333334,0.3694282628933698
03/24/2025 17:03:00,arjun.reddy@example.com,53.27,Arjun Reddy,1032233293,81,Absent,7,3,12,8,8,7,0.8424577277107875,0.46594395092998475,0.09345391266887793,0.7068194450101439,L,9.1,7.333333333333333,7.666666666666667,0.5271687590799485
03/24/2025 17:03:00,vikram.reddy@example.com,86.94,Vikram Reddy,1032233316,25,Present,10,5,10,8,7,8,0.4892901575037625,0.19094885887544288,0.015672373888725777,0.41799825972553717,E,9.35,8.333333333333334,7.666666666666667,0.2784774124983671
03/24/2025 17:03:00,aman.patel@example.com,55.57,Aman Patel,1032233835,93,Present,8,3,11,10,9,9,0.08562923072853557,0.0941696982472372,0.26732954836267686,0.6304582972424243,L,9.85,7.333333333333333,9.333333333333334,0.26939669364521845
03/24/2025 17:03:00,anika.reddy@example.com,99.77,Anika Reddy,1032233820,34,Absent,9,4,12,7,7,7,0.5299106085609492,0.0689873082586806,0.9684312758924698,0.8871686882945911,L,9.3,8.333333333333334,7.0,0.6136244702516727
03/24/2025 17:03:00,soham.verma@example.com,61.34,Soham Verma,1032233744,31,Absent,8,5,14,9,7,7,0.25922548714515825,0.12233857596214126,0.9424028647569902,0.4611417778806999,L,10.1,9.0,7.666666666666667,0.4462771764362474
03/24/2025 17:03:00,gauri.verma@example.com,57.18,Gauri Verma,1032233200,1,Absent,7,4,14,9,10,7,0.3111669647714358,0.4903580351651874,0.7727441445464122,0.1683852983030545,L,10.25,8.333333333333334,8.666666666666666,0.4356636106965225
03/24/2025 17:03:00,tanish.verma@example.com,83.7,Tanish Verma,1032233689,59,Absent,7,4,10,9,10,10,0.7674958335093072,0.7494467879338654,0.5393482048408798,0.8658422887495817,L,9.65,7.0,9.666666666666666,0.7305332787584086
03/24/2025 17:03:00,aman.sharma@example.com,95.06,Aman Sharma,1032233330,10,Absent,7,3,15,7,10,7,0.13214337816986055,0.5954790066656731,0.4493430525018216,0.4222921128358317,J,10.15,8.333333333333334,8.0,0.39981438754329673
03/24/2025 17:03:00,raj.sharma@example.com,73.28,Raj Sharma,1032233184,53,Present,10,4,13,8,7,10,0.25256107126952543,0.37227965680990804,0.10815075602366575,0.2515989697648252,E,10.55,9.0,8.333333333333334,0.2461476134669811
03/24/2025 17:03:00,nidhi.verma@example.com,55.27,Nidhi Verma,1032233348,31,Present,10,3,14,7,10,7,0.2719651077780826,0.7206678674601394,0.048550427208863156,0.6511923081508607,E,10.45,9.0,8.0,0.4230939276494865
03/24/2025 17:03:00,nikhil.patel@example.com,86.04,Nikhil Patel,1032233152,92,Absent,10,5,10,7,10,9,0.22140990979318986,0.08186150591629393,0.3008061610854341,0.22447286942860278,L,9.85,8.333333333333334,8.666666666666666,0.20713761155588017
03/24/2025 17:03:00,anika.kumar@example.com,53.99,Anika Kumar,1032233448,84,Present,7,5,12,7,8,9,0.55203237583985,0.3573764034479624,0.9659937424083261,0.9635495993908506,J,9.55,8.0,8.0,0.7097380302717473
03/24/2025 17:03:00,soham.reddy@example.com,59.35,Soham Reddy,1032233601,22,Absent,9,4,10,7,8,10,0.4437152691202395,0.7950874606602596,0.013268540860875033,0.5478115847248026,K,9.45,7.666666666666667,8.333333333333334,0.4499707138415442
03/24/2025 17:03:00,aman.reddy@example.com,92.5,Aman Reddy,1032233679,45,Present,10,5,13,10,8,9,0.7432991723069791,0.2169432254073359,0.06117175516594375,0.1559189359064559,E,10.9,9.333333333333334,9.0,0.29433327219667865
03/24/2025 17:03:00,nidhi.kumar@example.com,73.88,Nidhi Kumar,1032233114,10,Present,9,3,15,9,7,9,0.44184808717385704,0.506371420756262,0.38088512210876846,0.43997376704238,K,10.8,9.0,8.333333333333334,0.44226959927031684
03/24/2025 17:03:00,rahul.sharma@example.com,73.42,Rahul Sharma,1032233295,12,Absent,9,5,13,7,8,8,0.4702349596092813,0.7694366616010963,0.10524189807765238,0.768950467159396,K,10.05,9.0,7.666666666666667,0.5284659966118564
03/24/2025 17:03:00,sneha.verma@example.com,95.1,Sneha Verma,1032233326,42,Absent,8,3,12,9,10,8,0.6886273022949981,0.7416608094763181,0.7344683858753228,0.47059181580178366,J,9.95,7.666666666666667,9.0,0.6588370783621057
03/24/2025 17:03:00,aarav.verma@example.com,98.92,Aarav Verma,1032233911,18,Absent,8,3,11,7,10,9,0.21140018456090004,0.536628904301804,0.9579820536090996,0.5885256813933637,J,9.55,7.333333333333333,8.666666666666666,0.5736342059662918
03/24/2025 17:03:00,anika.reddy@example.com,68.31,Anika Reddy,1032233449,31,Present,9,3,13,8,8,10,0.01104714521277761,0.059710904876390636,0.9928634336035523,0.07194635923944037,E,10.4,8.333333333333334,8.666666666666666,0.28389196073304024
03/24/2025 17:03:00,siddharth.sharma@example.com,89.63,Siddharth Sharma,1032233631,9,Present,10,4,10,7,9,8,0.04604516004489856,0.3530242693586554,0.9693172032693367,0.3186751537328657,J,9.4,8.0,8.0,0.4217654466014391
03/24/2025 17:03:00,sneha.verma@example.com,88.37,Sneha Verma,1032233634,69,Absent,7,4,11,9,8,8,0.40988413087527065,0.6340770612085656,0.02411183932639782,0.897763577519188,E,9.25,7.333333333333333,8.333333333333334,0.4914591522323555
03/24/2025 17:03:00,priya.patel@example.com,92.42,Priya Patel,1032233538,66,Present,7,3,12,10,8,8,0.5194430175544321,0.46681090600405795,0.8607266622066304,0.9530765893580212,J,9.6,7.333333333333333,8.666666666666666,0.7000142937807854
03/24/2025 17:03:00,soham.kumar@example.com,56.17,Soham Kumar,1032233492,92,Present,8,3,12,8,8,8,0.42342523164683477,0.17244107929323071,0.8157092700020729,0.4032604212224872,E,9.5,7.666666666666667,8.0,0.45370900054115637
03/24/2025 17:03:00,nikhil.patel@example.com,66.1,Nikhil Patel,1032233950,36,Absent,7,5,11,10,10,9,0.9355455395117661,0.9498989838309829,0.11482903172136949,0.9565539673328513,J,10.0,7.666666666666667,9.666666666666666,0.7392068805992424
03/24/2025 17:03:00,diya.kumar@example.com,65.21,Diya Kumar,1032233966,66,Present,9,4,15,8,7,9,0.36827032544512095,0.6462525176571905,0.034750081734046034,0.8888842740838326,L,10.750000000000002,9.333333333333334,8.0,0.4845392997300475
03/24/2025 17:03:00,krishna.verma@example.com,70.38,Krishna Verma,1032233883,75,Present,8,4,11,8,10,10,0.6415973293448649,0.6435544669564192,0.9021761599774838,0.5083471749073432,K,10.0,7.666666666666667,9.333333333333334,0.6739187827965278
03/24/2025 17:03:00,anaya.patel@example.com,56.31,Anaya Patel,1032233493,3,Present,9,4,14,7,10,8,0.41051664036255053,0.8661287522923162,0.7424205118713982,0.948975664964901,E,10.55,9.0,8.333333333333334,0.7420103923727914
03/24/2025 17:03:00,nidhi.verma@example.com,98.7,Nidhi Verma,1032233172,49,Present,9,3,12,8,8,7,0.9401218933105326,0.38232616456024027,0.4469862901414179,0.25598495379077846,K,9.5,8.0,7.666666666666667,0.5063548254507423
03/24/2025 17:03:00,vikram.kumar@example.com,70.65,Vikram Kumar,1032233197,91,Absent,7,4,13,9,7,7,0.6606478891385676,0.36454197008888656,0.7861006466076711,0.12155076073091053,K,9.5,8.0,7.666666666666667,0.483210316641509
03/24/2025 17:03:00,rohan.patel@example.com,50.57,Rohan Patel,1032233950,19,Absent,7,3,14,7,10,8,0.11640285116574589,0.2044553814193969,0.08429218843741348,0.6200316076782347,K,10.05,8.0,8.333333333333334,0.2562955071751978
03/24/2025 17:03:00,aryan.sharma@example.com,84.24,Aryan Sharma,1032233574,15,Absent,9,4,10,7,8,10,0.14735276601673863,0.15996291746765423,0.01422822372916599,0.7820900146236098,E,9.45,7.666666666666667,8.333333333333334,0.27590848045929217
03/24/2025 17:03:00,riya.verma@example.com,76.22,Riya Verma,1032233303,35,Present,8,3,15,7,8,7,0.812296055423481,0.1620224163644397,0.7395244342672245,0.4335451231573596,L,10.05,8.666666666666666,7.333333333333333,0.5368470073031262
03/24/2025 17:03:00,vihaan.reddy@example.com,61.33,Vihaan Reddy,1032233642,65,Present,9,3,12,7,10,7,0.23959488296539133,0.6213846080738289,0.1784840743470848,0.7568836076530354,L,9.65,8.0,8.0,0.4490867932598351
03/24/2025 17:03:00,aadhya.singh@example.com,81.27,Aadhya Singh,1032233591,41,Present,8,4,12,8,10,7,0.0476152275705517,0.9591309329279144,0.07187525370862446,0.5794484192486897,J,9.7,8.0,8.333333333333334,0.4145174583639451
03/24/2025 17:03:00,arnav.reddy@example.com,91.65,Arnav Reddy,1032233570,51,Absent,8,4,12,10,8,8,0.9021942901223785,0.011904468847850347,0.49851446098905705,0.3500069643106799,K,9.9,8.0,8.666666666666666,0.4406550460674914
03/24/2025 17:03:00,aryan.patel@example.com,65.6,Aryan Patel,1032233926,87,Present,10,3,13,8,7,8,0.580332190257909,0.2254573867376587,0.06489921723172476,0.6259330368487069,K,10.05,8.666666666666666,7.666666666666667,0.37415545776899983
03/24/2025 17:03:00,diya.kumar@example.com,69.21,Diya Kumar,1032233609,47,Present,8,3,10,10,10,7,0.41684923949340247,0.6224855387062297,0.21053914683784292,0.33874126295348184,J,9.3,7.0,9.0,0.39715379699773923
03/24/2025 17:03:00,nikhil.sharma@example.com,96.27,Nikhil Sharma,1032233912,11,Present,10,4,15,8,8,9,0.5616813893646103,0.5931127783247273,0.3723148077742652,0.28005320561655644,J,11.1,9.666666666666666,8.333333333333334,0.4517905452700398
03/24/2025 17:03:00,kunal.sharma@example.com,62.64,Kunal Sharma,1032233873,28,Present,9,5,15,9,10,8,0.27370062948859586,0.17469935142089843,0.32540496232958716,0.19944033701321995,J,11.25,9.666666666666666,9.0,0.24331132006307535
03/24/2025 17:03:00,rohan.kumar@example.com,80.72,Rohan Kumar,1032233471,66,Present,8,3,13,10,9,8,0.6338154062299448,0.5690669982420896,0.38258882367092006,0.32583001993739447,K,10.25,8.0,9.0,0.4778253120200872
03/24/2025 17:03:00,pooja.sharma@example.com,58.22,Pooja Sharma,1032233612,90,Absent,10,3,12,10,9,10,0.23761420019464252,0.5354583089593412,0.9189027643456883,0.6857030513889372,K,10.75,8.333333333333334,9.666666666666666,0.5944195812221523
03/24/2025 17:03:00,arnav.sharma@example.com,69.06,Arnav Sharma,1032233346,96,Absent,10,4,14,7,7,8,0.7444147140355674,0.8343778636564078,0.35163497333784877,0.06287578211448763,J,10.3,9.333333333333334,7.333333333333333,0.4983258332860779
03/24/2025 17:03:00,raj.verma@example.com,97.62,Raj Verma,1032233532,53,Present,9,3,15,10,7,10,0.6225588033216443,0.18867229122803264,0.5690436499956663,0.7395102331570648,L,11.15,9.0,9.0,0.529946244425602
03/24/2025 17:03:00,ishaan.singh@example.com,85.86,Ishaan Singh,1032233212,37,Absent,9,4,11,10,8,9,0.7836383021478366,0.30183912024751547,0.5124332325693152,0.6209650962771923,K,10.0,8.0,9.0,0.5547189378104649
03/24/2025 17:03:00,rahul.verma@example.com,80.12,Rahul Verma,1032233808,30,Absent,10,3,14,8,9,8,0.8194807217006219,0.7613886651049474,0.9879753209773703,0.008084676530010881,K,10.65,9.0,8.333333333333334,0.6442323460782375
03/24/2025 17:03:00,aditya.verma@example.com,92.56,Aditya Verma,1032233966,91,Absent,10,4,12,8,7,9,0.437489440863133,0.25604448637612787,0.11989338714487341,0.9115153281671846,J,10.05,8.666666666666666,8.0,0.4312356606378297
03/24/2025 17:03:00,anshika.kumar@example.com,76.37,Anshika Kumar,1032233619,82,Present,8,3,11,7,8,7,0.9979620660956863,0.18059620790472364,0.0384333928013636,0.27505444768050036,K,8.85,7.333333333333333,7.333333333333333,0.37301152862056847
03/24/2025 17:03:00,kabir.sharma@example.com,74.18,Kabir Sharma,1032233235,1,Absent,10,3,13,9,9,9,0.8348619180663956,0.29389008319931675,0.05690148049762156,0.0524921839530299,J,10.7,8.666666666666666,9.0,0.30953641642909097
03/24/2025 17:03:00,lakshay.kumar@example.com,71.45,Lakshay Kumar,1032233664,31,Absent,7,5,10,8,7,7,0.4274228023694364,0.9318257230616197,0.28592044163963193,0.42715768070104376,L,8.55,7.333333333333333,7.333333333333333,0.5180816619429329
03/24/2025 17:03:00,sneha.verma@example.com,67.33,Sneha Verma,1032233990,77,Absent,7,3,11,10,9,8,0.10193380538260854,0.49357279326898107,0.696547064285704,0.2711503611772196,E,9.45,7.0,9.0,0.39080100602862833
03/24/2025 17:03:00,anaya.patel@example.com,59.63,Anaya Patel,1032233208,97,Present,10,3,14,9,9,10,0.29671130852868477,0.8419750254062712,0.010363722347177085,0.636470708550097,E,11.2,9.0,9.333333333333334,0.4463801912080575
03/24/2025 17:03:00,siddharth.kumar@example.com,92.28,Siddharth Kumar,1032233979,91,Present,10,4,12,7,10,7,0.39388463494161696,0.298380513561469,0.6575938322438771,0.8346685217897052,J,9.95,8.666666666666666,8.0,0.5461318756341671
03/24/2025 17:03:00,pooja.kumar@example.com,52.93,Pooja Kumar,1032233133,77,Present,8,3,11,9,7,9,0.5583921163286737,0.03109462194305601,0.46140119082557607,0.4627599408939731,L,9.4,7.333333333333333,8.333333333333334,0.3784119674978197
03/24/2025 17:03:00,nidhi.kumar@example.com,98.71,Nidhi Kumar,1032233702,59,Present,9,3,14,7,9,10,0.5437984948046078,0.6709589010435523,0.019318403534340445,0.5020126243997505,K,10.7,8.666666666666666,8.666666666666666,0.43402210594556273
03/24/2025 17:03:00,tara.reddy@example.com,81.58,Tara Reddy,1032233302,27,Present,10,4,15,8,8,8,0.5883077693805907,0.34335338641605195,0.6683652265904331,0.22817771712917112,L,10.9,9.666666666666666,8.0,0.4570510248790617
03/24/2025 17:03:00,anaya.verma@example.com,92.97,Anaya Verma,1032233426,14,Present,8,3,15,7,9,10,0.3173723330674516,0.962755347424326,0.3480703708611401,0.346500887365745,L,10.8,8.666666666666666,8.666666666666666,0.4936747346796657
03/24/2025 17:03:00,rahul.kumar@example.com,88.29,Rahul Kumar,1032233342,1,Present,7,3,13,7,10,8,0.5956806358231153,0.9709753298600602,0.9830804459530004,0.5796579636763161,J,9.749999999999998,7.666666666666667,8.333333333333334,0.782348593828123
03/24/2025 17:03:00,gauri.reddy@example.com,63.0,Gauri Reddy,1032233280,58,Present,9,4,10,7,10,8,0.001087019804932532,0.9006565507683997,0.5702379645770481,0.36599640828993585,K,9.35,7.666666666666667,8.333333333333334,0.45949448586007907
03/24/2025 17:03:00,riya.kumar@example.com,90.89,Riya Kumar,1032233853,64,Present,8,3,13,9,8,9,0.8291951410159383,0.39983245935020506,0.03404450620026467,0.8210722230570188,L,10.15,8.0,8.666666666666666,0.5210360824058566
2025-03-24 17:03:00,student501@example.com,54.9816047538945,Student 501,1032233814,80,Present,9,3,11,9,6,6,0.5458594010197623,0.3381435382241962,0.2508923763538512,0.5937974594154256,E,9.428062120640359,7.666666666666667,7.0,0.4321731937533088
2025-03-24 17:03:00,student502@example.com,78.02857225639664,Student 502,1032233011,47,Present,7,3,11,7,8,7,0.20804954822510013,0.3238508865570032,0.6365303094139836,0.881544450405932,E,10.704516858353909,7.0,7.333333333333333,0.5124937986505047
2025-03-24 17:03:00,student503@example.com,69.2797576724562,Student 503,1032233317,15,Present,8,2,14,8,8,6,0.5328903283915988,0.7591063982990925,0.7630606037630419,0.6643539526593868,E,8.104219842334345,8.0,7.333333333333333,0.67985282077828
2025-03-24 17:03:00,student504@example.com,63.946339367881464,Student 504,1032233591,25,Present,8,3,9,8,6,6,0.24583833768051766,0.8667885981502419,0.4362756556395665,0.04421074393570057,K,8.95963873000329,6.666666666666667,6.666666666666667,0.3982783338515067
2025-03-24 17:03:00,student505@example.com,46.24074561769746,Student 505,1032233215,36,Present,5,3,9,8,8,6,0.24461267006952514,0.7655483540993158,0.06913333581748937,0.1473644021549112,J,9.78997367599127,5.666666666666667,7.333333333333333,0.3066646905353103
2025-03-24 17:03:00,student506@example.com,46.23978081344811,Student 506,1032233338,75,Present,7,2,13,7,8,6,0.6942268160417044,0.8926007897275405,0.6337320050576368,0.2222910538295546,E,9.814405285531892,7.333333333333333,7.0,0.6107126661641091
